image_number, latitude, longitude, altitude
0000001388, 39.49819164386982, -119.72933851114354, 1314.6983762718737
0000001389, 39.49827447391587, -119.72928325082002, 1314.6226594801992
0000001390, 39.49835836674951, -119.7292255865659, 1314.5982381077483
0000001391, 39.49844323116358, -119.7291660919413, 1314.6998647321016
0000001392, 39.49852405803405, -119.72911054866105, 1314.8310503242537
0000001393, 39.498605392589795, -119.72905162869574, 1314.9858856117353
0000001394, 39.4986880163466, -119.72899124455041, 1315.237239322625
0000001395, 39.49877177927345, -119.72893071182328, 1315.5736248400062
0000001396, 39.49885583971909, -119.72886920638405, 1315.8849707376212
0000001397, 39.4989340755855, -119.7288110266533, 1316.206390506588
0000001398, 39.49901262076046, -119.72875172345456, 1316.5241546211764
0000001399, 39.49909234514301, -119.72869169290286, 1316.7526229834184
0000001400, 39.49917354911317, -119.72863201442351, 1317.0207562195137
0000001401, 39.49925513169074, -119.72857286906823, 1317.1102772541344
0000001402, 39.49933793412059, -119.72851381342899, 1317.1761470856145
0000001403, 39.49941942530109, -119.72845286119973, 1317.2082977285609
0000001404, 39.499498215331656, -119.72839446882986, 1317.2190684890375
0000001405, 39.49957689344028, -119.72833551805147, 1317.2242512768134
0000001406, 39.49965561249427, -119.72827504345136, 1317.2239231001586
0000001407, 39.499738847912056, -119.72821134594027, 1317.235208997503
0000001408, 39.499823119505585, -119.72814737915385, 1317.2334020622075
0000001409, 39.49990612610591, -119.72808373978128, 1317.1984867705032
0000001410, 39.499990326620235, -119.72801925815854, 1317.147502778098
0000001411, 39.500075271082224, -119.72795404197699, 1317.0730422586203
0000001412, 39.50015327901513, -119.72789431068064, 1316.9740390451625
0000001413, 39.5002305487528, -119.72783341521885, 1316.8455916438252
0000001414, 39.50030850986041, -119.72777190872901, 1316.7465990735218
0000001415, 39.50038754999203, -119.72771005395904, 1316.639597796835
0000001416, 39.50046628138805, -119.72764569025676, 1316.5268112178892
0000001417, 39.500543132070625, -119.72757934552648, 1316.372006651014
0000001418, 39.50062161693963, -119.72751297614163, 1316.2779758097604
0000001419, 39.50070059509884, -119.72744569111482, 1316.1998701654375
0000001420, 39.50078059929362, -119.72737685052458, 1316.1406699996442
0000001421, 39.50085995677533, -119.7273082879045, 1316.0870919628069
0000001422, 39.500938869365434, -119.72723754524033, 1316.0072705652565
0000001423, 39.50101868924796, -119.72716541476034, 1315.97896096576
0000001424, 39.501098415144845, -119.7270929880631, 1315.8954224558547
0000001425, 39.50117871534658, -119.7270206134767, 1315.8496225764975
0000001426, 39.50125872973472, -119.72694686334626, 1315.8019435675815
0000001427, 39.50133969793706, -119.72687263576572, 1315.754747306928
0000001428, 39.50141240403985, -119.7268039458163, 1315.7205013744533
0000001429, 39.501485252428274, -119.7267347415986, 1315.7214725520462
0000001430, 39.50155786644547, -119.72666534100354, 1315.7984164087102
0000001431, 39.50163090450114, -119.72659613377145, 1315.8524216236547
0000001432, 39.501709891616656, -119.72651913292795, 1315.8313218355179
0000001433, 39.501787889361026, -119.726441025985, 1315.806590960361
0000001434, 39.501860558685095, -119.7263694143324, 1315.833641083911
0000001435, 39.50193371105505, -119.72629785303157, 1315.856751269661
0000001436, 39.502006450274685, -119.72622435924465, 1315.8647860512137
0000001437, 39.50207913393447, -119.72615096052313, 1315.8740304801613
0000001438, 39.50215466097876, -119.72607691422724, 1315.9187638536096
0000001439, 39.50222945797785, -119.72600284895026, 1315.919341233559
0000001440, 39.50230435647472, -119.72592778528995, 1315.910114553757
0000001441, 39.502379445566156, -119.72585127696007, 1315.8654161477461
0000001442, 39.502455070683546, -119.7257741724227, 1315.79941693414
0000001443, 39.502531180654636, -119.7256951717787, 1315.7169439084828
0000001444, 39.50260645171082, -119.72561555535127, 1315.587430802174
0000001445, 39.5026816605797, -119.72553584247059, 1315.452184094116
0000001446, 39.50275764648689, -119.72545563245475, 1315.316742819734
0000001447, 39.50283424628893, -119.72537357808089, 1315.1853569131345
0000001448, 39.50290935716404, -119.7252914985883, 1315.0157575830817
0000001449, 39.50298468937358, -119.72520887455295, 1314.871757390909
0000001450, 39.503059355212514, -119.72512539460568, 1314.7664139335975
0000001451, 39.50313421110789, -119.72504141104272, 1314.6887533590198
0000001452, 39.503208195718294, -119.72495653748788, 1314.6071665743366
0000001453, 39.50328250397855, -119.72487073362767, 1314.5463414387777
0000001454, 39.503356839432676, -119.72478499453428, 1314.5186939192936
0000001455, 39.50343103989828, -119.72469915851367, 1314.5343868443742
0000001456, 39.50350450855663, -119.72461209717585, 1314.6553696291521
0000001457, 39.50357843056008, -119.72452560888318, 1314.7860405603424
0000001458, 39.50365177361323, -119.72443850593649, 1314.9390918547288
0000001459, 39.503724655693766, -119.72435110794969, 1315.096798364073
0000001460, 39.50379762827661, -119.72426329372504, 1315.3365492327139
0000001461, 39.50387022553288, -119.72417538189954, 1315.4875599890947
0000001462, 39.50394278001831, -119.72408821756717, 1315.5823411364108
0000001463, 39.50401497005045, -119.72400064102365, 1315.5802262425423
0000001464, 39.504087076361174, -119.72391256085791, 1315.492969959043
0000001465, 39.50415849409136, -119.72382421568685, 1315.4377100188285
0000001466, 39.50423035464663, -119.72373526346153, 1315.370982949622
0000001467, 39.50430062508176, -119.72364649168908, 1315.2820409573615
0000001468, 39.5043711187281, -119.72355784379451, 1315.1348337000236
0000001469, 39.50443669206654, -119.72347412442258, 1315.0138645675033
0000001470, 39.50450629910316, -119.72338482291357, 1314.9063824182376
0000001471, 39.50457162074334, -119.72329977413257, 1314.7563272956759
0000001472, 39.50463668645786, -119.72321601997943, 1314.5812088334933
0000001473, 39.50470125535461, -119.72313079066106, 1314.4253225829452
0000001474, 39.50476871590005, -119.72304080352879, 1314.2091769929975
0000001475, 39.50483221255442, -119.72295529934672, 1314.0369880991057
0000001476, 39.50489893877953, -119.7228657811507, 1313.8439239831641
0000001477, 39.504965349186364, -119.7227757664, 1313.6399934962392
0000001478, 39.50503105259859, -119.72268559439419, 1313.4321677749977
0000001479, 39.50509643692585, -119.72259521230525, 1313.2406304907054
0000001480, 39.50516128663143, -119.72250448491887, 1313.0598943801597
0000001481, 39.50522582028997, -119.72241354049385, 1312.8499422296882
0000001482, 39.50528984766407, -119.72232243170195, 1312.6408131215721
0000001483, 39.50535344314429, -119.72223078598486, 1312.4551771348342
0000001484, 39.50541690442004, -119.7221389243847, 1312.277804767713
0000001485, 39.50548053611981, -119.72204583271271, 1312.0867542941123
0000001486, 39.505544391466294, -119.72195218387795, 1311.9190120529383
0000001487, 39.50560728853971, -119.7218585815199, 1311.740155220963
0000001488, 39.50567056243704, -119.72176390444959, 1311.5877279611304
0000001489, 39.505734150521036, -119.72166869103502, 1311.4647569814697
0000001490, 39.505797490068424, -119.72157235454013, 1311.3794889338315
0000001491, 39.50586107590364, -119.72147591705058, 1311.2977393623441
0000001492, 39.50592423419872, -119.72137910813254, 1311.2347051473334
0000001493, 39.505986800408536, -119.72128103049941, 1311.1815956998616
0000001494, 39.50604894342627, -119.72118298918319, 1311.1868101572618
0000001495, 39.506111000279006, -119.72108416759318, 1311.1827323976904
0000001496, 39.50617350934626, -119.72098470487742, 1311.1740647889674
0000001497, 39.506235132185196, -119.72088499691525, 1311.1769532430917
0000001498, 39.506296353979984, -119.7207851680689, 1311.1966871591285
0000001499, 39.50635774123376, -119.72068462951479, 1311.2227726066485
0000001500, 39.50641880309635, -119.72058341058025, 1311.2643248662353
0000001501, 39.50648021064549, -119.72048215933059, 1311.2871839497238
0000001502, 39.506541068720146, -119.72038085494488, 1311.3301488077268
0000001503, 39.50660101105159, -119.72027915297771, 1311.3228468289599
0000001504, 39.506660884259766, -119.72017703780277, 1311.312750264071
0000001505, 39.50672028335895, -119.72007478031912, 1311.2680871309713
0000001506, 39.50677919313273, -119.71997269484052, 1311.2430063234642
0000001507, 39.50683768581682, -119.71986955783007, 1311.1593240238726
0000001508, 39.50689637175738, -119.71976568338131, 1311.0346272494644
0000001509, 39.5069549400322, -119.71966200846548, 1310.9138783728704
0000001510, 39.50701235789546, -119.71955774977569, 1310.8171565942466
0000001511, 39.50707008254659, -119.71945348692161, 1310.7104679234326
0000001512, 39.5071279693948, -119.71934929072016, 1310.5906097432598
0000001513, 39.50718599778009, -119.71924530991048, 1310.5094374632463
0000001514, 39.50724371223069, -119.71914089382871, 1310.5043049417436
0000001515, 39.50730154568435, -119.71903639132368, 1310.4788252701983
0000001516, 39.507359486972256, -119.71893193377234, 1310.4871028224006
0000001517, 39.50741723404735, -119.71882763763203, 1310.583017744124
0000001518, 39.5074747568496, -119.71872419234666, 1310.844479098916
0000001519, 39.50753246945269, -119.71862119756166, 1311.09417336341
0000001520, 39.507589890732945, -119.71851776402116, 1311.401433086954
0000001521, 39.50764643331004, -119.71841457025312, 1311.7160361893475
0000001522, 39.50770265918523, -119.71831127423619, 1312.1713831946254
0000001523, 39.50775950537242, -119.71820851732417, 1312.478584272787
0000001524, 39.507815943458404, -119.71810630585153, 1312.792453277856
0000001525, 39.507872317197915, -119.71800461104489, 1313.1007134132087
0000001526, 39.507927580043855, -119.71790374373542, 1313.4634837573394
0000001527, 39.50798321381847, -119.71780361969554, 1313.6297867754474
0000001528, 39.50803886212786, -119.71770431295126, 1313.7501715328544
0000001529, 39.50809500313909, -119.71760508759264, 1313.8138883030042
0000001530, 39.50815167831981, -119.71750550841647, 1313.8730405829847
0000001531, 39.50820954953842, -119.71740637462723, 1313.917236377485
0000001532, 39.508267636441694, -119.71730784493452, 1313.9060546644032
0000001533, 39.508327166918754, -119.71721003053611, 1313.8399716811255
0000001534, 39.50838728196122, -119.71711330301787, 1313.7535323593765
0000001535, 39.50844854596957, -119.71701721652546, 1313.6607997464016
0000001536, 39.50851110783387, -119.71692184578094, 1313.5777167119086
0000001537, 39.5085749892632, -119.71682697616178, 1313.4940167097375
0000001538, 39.50863666322305, -119.71673827821463, 1313.4093384388834
0000001539, 39.50869998906115, -119.71665093918074, 1313.3610379165038
0000001540, 39.5087643213103, -119.71656475236905, 1313.2922276454046
0000001541, 39.50883353494933, -119.71647425728213, 1313.2118559451774
0000001542, 39.508907595814776, -119.71637996003693, 1313.1359556913376
0000001543, 39.5089788512127, -119.71629229933978, 1313.1014203559607
0000001544, 39.50905164767378, -119.71620570482152, 1313.019812063314
0000001545, 39.509126147420744, -119.71612118464633, 1312.930165222846
0000001546, 39.50919756251231, -119.71604388562372, 1312.86655395478
0000001547, 39.509278284250954, -119.71595855440422, 1312.8505036011338
0000001548, 39.50935678800579, -119.71587908901422, 1312.801404448226
0000001549, 39.50943173328998, -119.71580543069507, 1312.762576061301
0000001550, 39.50951282365652, -119.71572924493287, 1312.7234834749252
0000001551, 39.50959486829837, -119.71565468780746, 1312.7055377727374
0000001552, 39.50966956863564, -119.71558958157236, 1312.6839208537713
0000001553, 39.509754065465984, -119.71551912469448, 1312.7071104366332
0000001554, 39.50983996123595, -119.71545164663465, 1312.6760996785015
0000001555, 39.509918291557454, -119.71539311915248, 1312.632787101902
0000001556, 39.510001706168005, -119.71533301733847, 1312.5454745776951
0000001557, 39.510086227221805, -119.71527457601624, 1312.4572497839108
0000001558, 39.51016703313583, -119.71522006887774, 1312.3816434638575
0000001559, 39.51024768809321, -119.71516639928484, 1312.292614060454
0000001560, 39.51032798195538, -119.7151126002303, 1312.2121963603422
0000001561, 39.510407498935024, -119.71505744660952, 1312.136191166006
0000001562, 39.51049655782588, -119.71499536657628, 1312.0687053017318
0000001563, 39.51057684537965, -119.71494093913239, 1312.0630957055837
0000001564, 39.51066612952242, -119.7148798323985, 1312.0977295367047
0000001565, 39.510755032155814, -119.71481738409122, 1312.147366013378
0000001566, 39.5108431127819, -119.71475510076652, 1312.1684142649174
0000001567, 39.51093162904964, -119.71469318080808, 1312.1972953351215
0000001568, 39.51101968896915, -119.71463075314715, 1312.31499427557
0000001569, 39.51110770189829, -119.71456857517317, 1312.4300519786775
0000001570, 39.51119609042927, -119.71450663300844, 1312.574482722208
0000001571, 39.5112835369668, -119.71444508935036, 1312.7612492013723
0000001572, 39.51136984385027, -119.71438208954503, 1313.052032343112
0000001573, 39.51145720974038, -119.7143212517975, 1313.3458768725395
0000001574, 39.511543193491086, -119.71425979830664, 1313.633553695865
0000001575, 39.511628817821034, -119.71419842157701, 1313.9467798545957
0000001576, 39.51171419270133, -119.71413711001561, 1314.3539074342698
0000001577, 39.5118008990316, -119.7140763788203, 1314.7220936557278
0000001578, 39.51188793162209, -119.7140157615574, 1315.0959149934351
0000001579, 39.51197546328384, -119.71395411004512, 1315.4602515893057
0000001580, 39.51206144706951, -119.71389199441069, 1315.8573529850692
0000001581, 39.512147419439536, -119.71383073739409, 1316.1747902128845
0000001582, 39.51223322042808, -119.71376925699116, 1316.4810937801376
0000001583, 39.512319869092586, -119.71370855517318, 1316.779281327501
0000001584, 39.51240751901785, -119.71364742882679, 1317.0883438931778
0000001585, 39.51249365525012, -119.71358646999109, 1317.3344153650105
0000001586, 39.51258010600691, -119.71352448397852, 1317.6001213621348
0000001587, 39.5126662664698, -119.71346194061934, 1317.8399838292971
0000001588, 39.512752195023566, -119.71339869939935, 1318.1913898950443
0000001589, 39.512838776944925, -119.71333554606473, 1318.4033422786742
0000001590, 39.51292502794405, -119.71327172948094, 1318.579318664968
0000001591, 39.51301236965501, -119.71320918052865, 1318.715884055011
0000001592, 39.513100073352994, -119.7131456302771, 1318.8572872690856
0000001593, 39.5131790764626, -119.71308960367888, 1318.9003268061206
0000001594, 39.51326798620093, -119.71302754892744, 1318.8079336909577
0000001595, 39.513347968476616, -119.71297286275065, 1318.6893606241792
0000001596, 39.51342756282647, -119.71291738373225, 1318.527759598568
0000001597, 39.513506929449555, -119.71286203581725, 1318.3585618883371
0000001598, 39.513586720856615, -119.71280534352479, 1318.1999869486317
0000001599, 39.51366658517547, -119.71275018598904, 1317.9664640175179
0000001600, 39.51374722014722, -119.71269585505858, 1317.678507965058
0000001601, 39.513827780692054, -119.71264235684443, 1317.3372590932995
0000001602, 39.513908841464776, -119.71258780487707, 1316.985080548562
0000001603, 39.513990343932804, -119.71253366342181, 1316.6345462007448
0000001604, 39.514071110604355, -119.71247737101884, 1316.2531693968922
0000001605, 39.51415160959262, -119.71242073346187, 1315.8695923620835
0000001606, 39.51423206607148, -119.71236397906794, 1315.5235359305516
0000001607, 39.5143134707292, -119.71230729949839, 1315.2312564598396
0000001608, 39.51439459424377, -119.7122501309366, 1315.002746197395
0000001609, 39.514475612308885, -119.71219288353765, 1314.802794944495
0000001610, 39.51455796594392, -119.71213574037539, 1314.673325757496
0000001611, 39.514639011465384, -119.71207851510455, 1314.5343479011208
0000001612, 39.51472035095845, -119.71202230320154, 1314.4393261214718
0000001613, 39.51480202610844, -119.71196558025024, 1314.3873103987426
0000001614, 39.51489288503074, -119.71190169581595, 1314.3584598815069
0000001615, 39.514974120977755, -119.71184524688013, 1314.4022022252902
0000001616, 39.515054027236886, -119.71178862895458, 1314.4539736434817
0000001617, 39.51514527238436, -119.7117258807101, 1314.557918918319
0000001618, 39.515225353984775, -119.7116700998007, 1314.6534660635516
0000001619, 39.515314433966175, -119.71160672256394, 1314.8201946094632
0000001620, 39.51540333344644, -119.7115449823605, 1314.9329388439655
0000001621, 39.51549269648674, -119.7114837196524, 1315.0403139926493
0000001622, 39.51558174315673, -119.71142436228831, 1315.0882875919342
0000001623, 39.51566694394944, -119.7113705003696, 1315.207388157025
0000001624, 39.515757229627354, -119.7113142425034, 1315.253380794078
0000001625, 39.51584839557915, -119.7112617879344, 1315.290450557135
0000001626, 39.51593970397865, -119.7112125295465, 1315.3753303661942
0000001627, 39.516031363982925, -119.71116462131307, 1315.5830426355824
0000001628, 39.51612378249987, -119.71111943493536, 1315.7227371465415
0000001629, 39.516216837013246, -119.71107644811529, 1315.9026059145108
0000001630, 39.51630993050922, -119.7110359394278, 1316.10020902846
0000001631, 39.51640341127142, -119.7109974659487, 1316.3718380099162
0000001632, 39.516496802227124, -119.71096042663756, 1316.6045138081536
0000001633, 39.51658999103538, -119.71092518067653, 1316.803529471159
0000001634, 39.51668393246021, -119.71089286449603, 1317.010320963338
0000001635, 39.51677740019696, -119.71086314270484, 1317.2663131635636
0000001636, 39.51687149783237, -119.71083531067343, 1317.4696964733303
0000001637, 39.51696602939636, -119.71080882906985, 1317.6755519360304
0000001638, 39.51706161206924, -119.71078480381293, 1317.8702210746706
0000001639, 39.51715615668981, -119.7107628394863, 1318.1067558368668
0000001640, 39.51725240013734, -119.71074259753385, 1318.288061301224
0000001641, 39.517349666344295, -119.71072494193282, 1318.4639042783529
0000001642, 39.51744707383776, -119.7107092187431, 1318.6144058993086
0000001643, 39.517544562413136, -119.71069593322025, 1318.7961012870073
0000001644, 39.517643306509996, -119.71068522357047, 1318.8829944431782
0000001645, 39.51774171854709, -119.71067683759932, 1318.9411230385303
0000001646, 39.51784177588671, -119.71067159235682, 1319.0115864640102
0000001647, 39.51794133059606, -119.71066779554015, 1319.0989845162258
0000001648, 39.51804218596348, -119.7106665948372, 1319.1568549154326
0000001649, 39.51814277833348, -119.71066757853745, 1319.201164515689
0000001650, 39.518232882893535, -119.71067041185677, 1319.2461877306923
0000001651, 39.5183241140193, -119.71067469851752, 1319.3071702905
0000001652, 39.518414481763216, -119.71068086693876, 1319.3552528982982
0000001653, 39.51850558023321, -119.71068886530931, 1319.3943803142756
0000001654, 39.518597254419255, -119.71069802814725, 1319.4557331530377
0000001655, 39.51868762330495, -119.71070941596689, 1319.5532249528915
0000001656, 39.51877794502477, -119.71072169142313, 1319.7208644971251
0000001657, 39.51887822847546, -119.71073655416367, 1319.9028540030122
0000001658, 39.51897688651907, -119.71075409120952, 1320.2300625341013
0000001659, 39.5190757099011, -119.71077262113849, 1320.3920336468145
0000001660, 39.51917389866548, -119.71079365479771, 1320.6087880861014
0000001661, 39.51927157350596, -119.71081606292961, 1320.8107249932364
0000001662, 39.51936875768117, -119.71084060962006, 1321.0947066945955
0000001663, 39.51946486668775, -119.71086838022995, 1321.2814665744081
0000001664, 39.519559246035904, -119.71089731129918, 1321.464400012046
0000001665, 39.519652583973084, -119.71092716106192, 1321.5974454227835
0000001666, 39.5197457915572, -119.71095881065274, 1321.621801942587
0000001667, 39.51983694183171, -119.71099225128405, 1321.5632316488773
0000001668, 39.51992791776345, -119.7110271156821, 1321.466567384079
0000001669, 39.52001693275641, -119.71106457341261, 1321.3107192702591
0000001670, 39.520104630402194, -119.71110426147776, 1321.1131193218753
0000001671, 39.520198249681364, -119.71114811755463, 1320.8995688036084
0000001672, 39.520287737092225, -119.71119178193952, 1320.6429441198707
0000001673, 39.52037387081437, -119.71123613965553, 1320.374509123154
0000001674, 39.520457011919675, -119.71128160535211, 1320.0778403719887
0000001675, 39.52054642551582, -119.71133149179639, 1319.7579056238756
0000001676, 39.52063314053737, -119.71138281121897, 1319.4272886235267
0000001677, 39.520717077992856, -119.71143620811516, 1319.0457043815404
0000001678, 39.5208035334362, -119.71149144670125, 1318.6365479100496
0000001679, 39.520886741882656, -119.71154916328294, 1318.229575086385
0000001680, 39.52096586683982, -119.71160868439406, 1317.8356573414057
0000001681, 39.52104713928574, -119.71167164714039, 1317.3432861818
0000001682, 39.52112376111837, -119.71173295731825, 1316.9047980960459
0000001683, 39.52119908450693, -119.71179721326827, 1316.4629936320707
0000001684, 39.521275304323, -119.71186179218832, 1316.0110431266949
0000001685, 39.52135265013927, -119.71192497951048, 1315.563210632652
0000001686, 39.521435408547354, -119.71198769460099, 1315.1142024546862
0000001687, 39.52151907140019, -119.71203940522233, 1314.5586578482762
0000001688, 39.52160779987303, -119.71206805038693, 1314.0992987239733
0000001689, 39.52169843300484, -119.71205630616727, 1313.7692857962102
0000001690, 39.52177875669555, -119.71199501814317, 1313.6491330079734
0000001691, 39.52183772638906, -119.71190114367664, 1313.6162710515782
0000001692, 39.52188732918381, -119.71180362267124, 1313.615471214056
0000001693, 39.521938107379285, -119.71170417445786, 1313.6143903313205
0000001694, 39.521988433756135, -119.71160482838434, 1313.5945354085416
0000001695, 39.522039332287484, -119.71150479204516, 1313.4958189325407
0000001696, 39.522088342201116, -119.71140647534178, 1313.3350291196257
0000001697, 39.522139394601766, -119.71130247275275, 1313.136378929019
0000001698, 39.522185934621085, -119.71120054989362, 1312.9346784977242
0000001699, 39.522230780807, -119.71109583323087, 1312.7242034683004
0000001700, 39.52227215174154, -119.71098729711407, 1312.9158331789076
0000001701, 39.52231122515801, -119.71087480429107, 1313.2262048013508
0000001702, 39.522347036521154, -119.7107598444138, 1313.4398651458323
0000001703, 39.522380151526086, -119.71064381447908, 1313.523772276938
0000001704, 39.52240779234434, -119.71052612922897, 1313.8505141017959
0000001705, 39.52243197947761, -119.71040570751674, 1314.1131426892243
0000001706, 39.522450886234566, -119.7102901732837, 1314.1637333165854
0000001707, 39.52246675097258, -119.71017404709926, 1314.0152055206709
0000001708, 39.52248024494513, -119.71005773475854, 1313.8465201295912
0000001709, 39.52249254820521, -119.70994194924681, 1313.7168233417906
0000001710, 39.52250428153185, -119.70982571987507, 1313.6331585552543
0000001711, 39.52251652560636, -119.7097093498994, 1313.6276026880369
0000001712, 39.52252869833656, -119.7095923578099, 1313.58882182464
0000001713, 39.52254060243521, -119.70947527881145, 1313.5963233918883
0000001714, 39.522550002459646, -119.7093572792027, 1313.6062396490015
0000001715, 39.52255715556959, -119.70923830641036, 1313.6085892032133
0000001716, 39.522560697158255, -119.70911821755733, 1313.646915213205
0000001717, 39.52256371290093, -119.70899490768494, 1313.7982096985215
0000001718, 39.52256487551518, -119.70886950706156, 1313.8726443360792
0000001719, 39.52256506685301, -119.70874864781439, 1314.048664953967
0000001720, 39.5225643650849, -119.70862847072675, 1314.2318851752498
0000001721, 39.52256386524538, -119.70850638205987, 1314.3931389708014
0000001722, 39.52256445081243, -119.70838441488398, 1314.4893548690598
0000001723, 39.522564094132186, -119.70826057370509, 1314.6615705594304
0000001724, 39.52256420466262, -119.70813679120475, 1314.7919857067172
0000001725, 39.52256543869512, -119.7080130656701, 1314.9501945648808
0000001726, 39.522567302850646, -119.70788814795435, 1315.098509526928
0000001727, 39.522570043131495, -119.70776341128602, 1315.321958026383
0000001728, 39.522571736777635, -119.70763680227967, 1315.525978583144
0000001729, 39.522573401016324, -119.70751361633681, 1315.7627642611042
0000001730, 39.52257417365607, -119.70739355722229, 1315.9981626073131
0000001731, 39.52257520339536, -119.70727302463905, 1316.2277175025083
0000001732, 39.52257667679865, -119.70715163772269, 1316.557194986497
0000001733, 39.522578267596984, -119.70703030867656, 1316.925393349491
0000001734, 39.522578990088405, -119.7069098107259, 1317.3085924999323
0000001735, 39.52257935500618, -119.70679128175831, 1317.6433468861505
0000001736, 39.52257884267987, -119.7066730279036, 1317.9870410907315
0000001737, 39.52257854221517, -119.70654699157836, 1318.24168356054
0000001738, 39.52257676385963, -119.70642940600702, 1318.4634801027132
0000001739, 39.52257677486895, -119.70631052644005, 1318.6692950950237
0000001740, 39.52257766089448, -119.7061918108983, 1318.8533057467284
0000001741, 39.522578240832075, -119.7060728804736, 1318.9848765795323
0000001742, 39.522576233896004, -119.7059528686227, 1318.9801489087986
0000001743, 39.52257285206047, -119.70583266889149, 1319.0027349330485
0000001744, 39.52256830647858, -119.70571356207023, 1319.0340623327065
0000001745, 39.52256034882278, -119.70559348397181, 1319.0215049628168
0000001746, 39.52255119194544, -119.70547297212028, 1319.0867580240592
0000001747, 39.52254192948795, -119.70535306422917, 1319.1487313508987
0000001748, 39.52253113863586, -119.70523208821862, 1319.231123757083
0000001749, 39.522520777575906, -119.70511076627572, 1319.326683588326
0000001750, 39.522509929736934, -119.70498880739883, 1319.4462351063266
0000001751, 39.522499098025584, -119.70486591320618, 1319.5985729545355
0000001752, 39.522488013509765, -119.70474286378212, 1319.7142119710334
0000001753, 39.522476669605034, -119.70461743664937, 1319.7031177375466
0000001754, 39.52246550091856, -119.7044936467079, 1319.6155054867268
0000001755, 39.52245517969674, -119.7043702350604, 1319.4037569202483
0000001756, 39.52244285856072, -119.70424723410542, 1319.2366491667926
0000001757, 39.522429745752504, -119.70412393482034, 1319.0175368227065
0000001758, 39.52241936188009, -119.70400173781198, 1318.9327679444104
0000001759, 39.52240437299814, -119.70388114039291, 1318.8625611700118
0000001760, 39.522394807205465, -119.70376155366951, 1318.937611977104
0000001761, 39.52238612375545, -119.70364467223983, 1319.0369560550898
0000001762, 39.52238041994366, -119.70352725167764, 1319.1438966167625
0000001763, 39.52237905205685, -119.70341061863083, 1319.21595030147
0000001764, 39.52238219131899, -119.70328716121051, 1319.1610602855217
0000001765, 39.522391675527786, -119.70316536548107, 1319.1397828385234
0000001766, 39.522409172624805, -119.70304435211979, 1319.2569512110204
0000001767, 39.522432434918954, -119.70292481412301, 1319.4479387523606
0000001768, 39.52246097311614, -119.70280730775124, 1319.6778488578275
0000001769, 39.522495474171876, -119.70269335422722, 1319.8821637518704
0000001770, 39.522534820152615, -119.70258337337297, 1319.9828178891912
0000001771, 39.52258189259075, -119.70247702391052, 1320.0453153578565
0000001772, 39.52263405537338, -119.70237612974455, 1320.0623420746997
0000001773, 39.52268876681842, -119.70228211235111, 1320.131739038974
0000001774, 39.52274680649909, -119.70219190313126, 1320.1393610266969
0000001775, 39.52281228075805, -119.70210254715653, 1320.220076194033
0000001776, 39.522882520974356, -119.70202006043864, 1320.3630697941408
0000001777, 39.52295981604995, -119.70194271165042, 1320.4414396015927
0000001778, 39.52303422323848, -119.70187563683474, 1320.519193095155
0000001779, 39.52311137684161, -119.70181472992715, 1320.6166701065376
0000001780, 39.52319089565979, -119.70175924822156, 1320.7100162571296
0000001781, 39.52327791019162, -119.70171124982802, 1320.8655379228294
0000001782, 39.52336411909625, -119.7016715260278, 1321.0218076677993
0000001783, 39.523449927669375, -119.70163583660064, 1321.1617054166272
0000001784, 39.523537779755216, -119.70160426932561, 1321.352125665173
0000001785, 39.52362980172465, -119.70156919467713, 1321.527694761753
0000001786, 39.523722061099676, -119.70153441109393, 1321.7493701959029
0000001787, 39.52381467906289, -119.70149915393839, 1322.0282050585374
0000001788, 39.52390560681343, -119.70146405300238, 1322.3258430026472
0000001789, 39.5239953523609, -119.70142915799951, 1322.5705754468217
0000001790, 39.52408483501244, -119.70139430243194, 1322.827429031022
0000001791, 39.52417505273058, -119.70136020997062, 1323.0632744496688
0000001792, 39.524262310101136, -119.70132459252446, 1323.2761020129547
0000001793, 39.52435474133256, -119.70128842155809, 1323.5807608393952
0000001794, 39.52444661185555, -119.70125338221379, 1324.133356468752
0000001795, 39.524535800385145, -119.70121764952617, 1324.6120781023055
0000001796, 39.52462215564818, -119.70118338480165, 1325.113848587498
0000001797, 39.52471234049763, -119.70114868161515, 1325.5847736531869
0000001798, 39.52480042127658, -119.70111477296396, 1326.028602049686
0000001799, 39.52489007576769, -119.70107978997096, 1326.3555010929704
0000001800, 39.52498158018874, -119.70104514057141, 1326.4717310862616
0000001801, 39.52507158156563, -119.70101006362816, 1326.4511466091499
0000001802, 39.52515814435796, -119.70097508656791, 1326.3262946670875
0000001803, 39.525248184149895, -119.70093999898668, 1326.1728480588645
0000001804, 39.52533520433113, -119.70090502111077, 1325.9763477658853
0000001805, 39.52542249189959, -119.70086932611099, 1325.846588009037
0000001806, 39.52550941634421, -119.70083319446476, 1325.5510312467813
0000001807, 39.52559624581586, -119.70079833895879, 1325.36192835588
0000001808, 39.52568303397643, -119.70076310174886, 1325.2654653890058
0000001809, 39.52576867760303, -119.70072714004506, 1325.1959367105737
0000001810, 39.525857831627434, -119.70069142550562, 1325.1440802514553
0000001811, 39.52594498809731, -119.70065419078682, 1324.9792017359287
0000001812, 39.526032891041744, -119.70061876486253, 1324.868536713533
0000001813, 39.526119114119005, -119.70058561115799, 1324.769422932528
